"idequivalence_relationship"	"equivalence_term"	"term_descritor_idterm_descritor"
"5681"	9474	"Juvenile Myelomonocytic Leukemia"	25413
"5682"	9475	"Leukemia, Juvenile Myelomonocytic"	25413
"5683"	9476	"Juvenile Myelomonocytic Leukemias"	25413
"5684"	9477	"Myelomonocytic Leukemia, Juvenile"	25413
"5685"	9478	"Myelomonocytic Leukemias, Juvenile"	25413
"5686"	9479	"XMRV Virus"	26656
"5687"	9480	"Xenotropic MuLV-related virus"	26656
"5688"	9481	"MuLV-related virus, Xenotropic"	26656
"5689"	9482	"MuLV-related viruses, Xenotropic"	26656
"5690"	9483	"Virus, XMRV"	26656
"5691"	9484	"Viruses, XMRV"	26656
"5692"	9485	"XMRV Viruses"	26656
"5693"	9486	"Xenotropic MuLV related virus"	26656
"5694"	9487	"Xenotropic MuLV-related viruses"	26656
"5695"	9488	"Xenotropic murine leukemia virus related virus"	26656
"5696"	9489	"FeLV iscom"	83236
"5697"	9490	"feline leukemia virus iscom vaccine"	83236
"5698"	9491	"leukocell"	83236
"5699"	9492	"GALV receptor"	103164
"5700"	9493	"GLVR1"	103164
"5701"	9494	"Glvr-1"	103164
"5702"	9495	"Pit1 receptor"	103164
"5703"	9496	"Pit2 receptor"	103164
"5704"	9497	"amphotropic receptor pit-2"	103164
"5705"	9498	"gibbon ape leukemia virus receptor"	103164
"5706"	9499	"gibbon ape leukemia virus receptors"	103164
"5707"	9500	"receptor, leukemia virus, gippon ape"	103164
"5708"	9501	"MULV receptor"	105391
"5709"	9502	"Moloney leukemia virus envelope glycoprotein gp71 receptor"	105391
"5710"	9503	"MuLV transporter, mouse"	105391
"5711"	9504	"ecotropic murine leukemia virus receptors"	105391
"5712"	9505	"receptor, ecotropic murine leukemia virus"	105391
"5713"	9506	"FeLV receptor"	108855
"5714"	9507	"FeLV-A receptor"	108855
"5715"	9508	"feline leukemia virus receptors"	108855
"5716"	9509	"receptor, feline leukemia virus"	108855
"5717"	9510	"AIEOP 8801 low-risk ALL protocol"	111112
"5718"	9511	"AIEOP 8802 standard-risk ALL protocol"	111112
"5719"	9512	"AIEOP 8803 high-risk ALL protocol"	111112
"5720"	9513	"AIEOP ALL protocol"	111112
"5721"	9514	"ALL-BFM-90 protocol"	111112
"5722"	9515	"BMFT-ALL protocol"	111112
"5723"	9516	"BLV gag MA(p15)"	113598
"5724"	9517	"MA(p15) protein, BLV"	113598
"5725"	9518	"Mo-MuLV protease"	116293
"5726"	9519	"Acute erythroleukemia - M6a subtype"	228503
"5727"	9520	"Acute erythroleukemia - M6b subtype"	228503
"5728"	9521	"Acute myeloid leukemia FAB-M6"	228503
"5729"	9522	"Cml-Like Syndrome, Familial"	228876
"5730"	9523	"Di Guglielmo Disease, Familial"	251442
"5731"	9524	"Leukemia, Acute Myelogenous, M6"	251442
"5732"	9525	"Lymphomatous ALL"	251710
"5733"	9526	"Cebpa-Dependent Familial Acute Myeloid Leukemia"	263141
"5734"	9527	"Familial Acute Myeloid Leukaemia"	263141
"5735"	9528	"Chronic Eosinophilic Leukemia"	263162
"5736"	9529	"Pdgfra-Associated Myeloproliferative Neoplasm"	263162
"5737"	9530	"Atypical Philadelphia-Negative Chronic Myeloid Leukemia"	263163
"5738"	9531	"Chronic Myeloproliferative Disorder with Eosinophilia"	263163
"5739"	9532	"Clonal Eosinophilia with Chronic Myeloproliferative Disorder"	263163
"5740"	9533	"Primary Eosinophilia with Chronic Myeloproliferative Disorder"	263163
"5741"	9534	"myeloma immunoglobulin M603"	59577
"5742"	9535	"myeloma immunoglobulin S15"	59577
"5743"	9536	"MYCAV"	72121
"5744"	9537	"Avian Sarcoma"	2345
"5745"	9538	"Rous Sarcoma"	2345
"5746"	9539	"Sarcoma, Rous"	2345
"5747"	9540	"Avian Sarcomas"	2345
"5748"	9541	"Sarcomas, Avian"	2345
"5749"	9542	"Avian Sarcoma Virus B77"	2346
"5750"	9543	"Chicken Sarcoma Virus B77"	2346
"5751"	9544	"Chicken Tumor 1 Virus"	2346
"5752"	9545	"Fujinami sarcoma virus"	2346
"5753"	9546	"Sarcoma Viruses, Avian"	2346
"5754"	9547	"Avian Sarcoma Virus"	2346
"5755"	9548	"Fujinami sarcoma viruses"	2346
"5756"	9549	"Sarcoma Virus, Avian"	2346
"5757"	9550	"Virus, Avian Sarcoma"	2346
"5758"	9551	"Viruses, Avian Sarcoma"	2346
"5759"	9552	"sarcoma virus, Fujinami"	2346
"5760"	9553	"virus, Fujinami sarcoma"	2346
"5761"	9554	"viruses, Fujinami sarcoma"	2346
"5762"	9555	"Carcinosarcomas"	3242
"5763"	9556	"Chondrosarcomas"	3744
"5764"	9557	"Feline Sarcoma Virus, Gardner-Arnstein"	6084
"5765"	9558	"Feline Sarcoma Virus, Hardy-Zuckerman"	6084
"5766"	9559	"Feline Sarcoma Virus, Snyder-Theilen"	6084
"5767"	9560	"Feline Sarcoma Viruses"	6084
"5768"	9561	"Gardner-Arnstein feline sarcoma virus"	6084
"5769"	9562	"Hardy-Zuckerman feline sarcoma virus"	6084
"5770"	9563	"Sarcoma Virus, Feline, Gardner-Arnstein"	6084
"5771"	9564	"Sarcoma Virus, Feline, Hardy-Zuckerman"	6084
"5772"	9565	"Sarcoma Virus, Feline, Snyder-Theilen"	6084
"5773"	9566	"Snyder-Theilen feline sarcoma virus"	6084
"5774"	9567	"Feline Sarcoma Virus, Gardner Arnstein"	6084
"5775"	9568	"Feline Sarcoma Virus, Hardy Zuckerman"	6084
"5776"	9569	"Feline Sarcoma Virus, Snyder Theilen"	6084
"5777"	9570	"Gardner Arnstein feline sarcoma virus"	6084
"5778"	9571	"Hardy Zuckerman feline sarcoma virus"	6084
"5779"	9572	"Snyder Theilen feline sarcoma virus"	6084
"5780"	9573	"Fibrosarcomas"	6176
"5781"	9574	"Harvey Sarcoma Virus"	7034
"5782"	9575	"Sarcoma Virus, Harvey"	7034
"5783"	9576	"Virus, Harvey Sarcoma"	7034
"5784"	9577	"Angiosarcoma"	7175
"5785"	9578	"Angiosarcomas"	7175
"5786"	9579	"Hemangiosarcomas"	7175
"5787"	9580	"Kirsten Sarcoma Virus"	8422
"5788"	9581	"Sarcoma Virus, Kirsten"	8422
"5789"	9582	"Virus, Kirsten Sarcoma"	8422
"5790"	9583	"Leiomyosarcoma, Epithelioid"	8595
"5791"	9584	"Leiomyosarcoma, Myxoid"	8595
"5792"	9585	"Epithelioid Leiomyosarcoma"	8595
"5793"	9586	"Epithelioid Leiomyosarcomas"	8595
"5794"	9587	"Leiomyosarcomas"	8595
"5795"	9588	"Leiomyosarcomas, Epithelioid"	8595
"5796"	9589	"Leiomyosarcomas, Myxoid"	8595
"5797"	9590	"Myxoid Leiomyosarcoma"	8595
"5798"	9591	"Myxoid Leiomyosarcomas"	8595
"5799"	9592	"Liposarcoma, Dedifferentiated"	8773
"5800"	9593	"Liposarcoma, Pleomorphic"	8773
"5801"	9594	"Dedifferentiated Liposarcoma"	8773
"5802"	9595	"Dedifferentiated Liposarcomas"	8773
"5803"	9596	"Liposarcomas"	8773
"5804"	9597	"Liposarcomas, Dedifferentiated"	8773
"5805"	9598	"Liposarcomas, Pleomorphic"	8773
"5806"	9599	"Pleomorphic Liposarcoma"	8773
"5807"	9600	"Pleomorphic Liposarcomas"	8773
"5808"	9601	"Lymphangioendothelioma, Malignant"	8894
"5809"	9602	"Lymphangioendotheliomas, Malignant"	8894
"5810"	9603	"Lymphangiosarcomas"	8894
"5811"	9604	"Malignant Lymphangioendothelioma"	8894
"5812"	9605	"Malignant Lymphangioendotheliomas"	8894
"5813"	9606	"Moloney Sarcoma Virus"	9638
"5814"	9607	"Sarcoma Virus, Moloney"	9638
"5815"	9608	"Virus, Moloney Sarcoma"	9638
"5816"	9609	"Finkel-Biskis-Jinkins murine sarcoma virus"	9707
"5817"	9610	"Mouse Sarcoma Viruses"	9707
"5818"	9611	"FBJ-MSV"	9707
"5819"	9612	"FBR-MSV"	9707
"5820"	9613	"Finkel-Biskis-Reilly murine sarcoma virus"	9707
"5821"	9614	"Finkel Biskis Jinkins murine sarcoma virus"	9707
"5822"	9615	"Finkel Biskis Reilly murine sarcoma virus"	9707
"5823"	9616	"Murine Sarcoma Viruses"	9707
"5824"	9617	"tramp"	13024
"5825"	9618	"Myosarcomas"	9862
"5826"	9619	"Myxosarcomas"	9881
"5827"	9620	"Sarcoma 180, Crocker"	13023
"5828"	9621	"Crocker Sarcoma 180"	13023
"5829"	9622	"EHS Tumor"	13026
"5830"	9623	"Sarcoma, Engelbreth-Holm-Swarm"	13026
"5831"	9624	"Sarcoma, Jensen"	13026
"5832"	9625	"Experimental Sarcoma"	13026
"5833"	9626	"Experimental Sarcomas"	13026
"5834"	9627	"Sarcomas, Experimental"	13026
"5835"	9628	"Engelbreth-Holm-Swarm Sarcoma"	13026
"5836"	9629	"Jensen Sarcoma"	13026
"5837"	9630	"Sarcoma, Engelbreth Holm Swarm"	13026
"5838"	9631	"Tumor, EHS"	13026
"5839"	9632	"Mastocytoma, Malignant"	13028
"5840"	9633	"Sarcoma, Mast-Cell"	13028
"5841"	9634	"Malignant Mastocytoma"	13028
"5842"	9635	"Malignant Mastocytomas"	13028
"5843"	9636	"Mast Cell Sarcoma"	13028
"5844"	9637	"Mast-Cell Sarcomas"	13028
"5845"	9638	"Mastocytomas, Malignant"	13028
"5846"	9639	"Sarcoma, Mast Cell"	13028
"5847"	9640	"Sarcomas, Mast-Cell"	13028
"5848"	9641	"Reticulum Cell-Like Sarcoma, Yoshida"	13030
"5849"	9642	"Reticulum Cell Like Sarcoma, Yoshida"	13030
"5850"	9643	"Yoshida Sarcoma"	13030
"5851"	9644	"Sarcoma Viruses, Simian"	13342
"5852"	9645	"Simian Sarcoma Viruses"	13342
"5853"	9646	"Wooley monkey sarcoma virus"	13342
"5854"	9647	"Woolly Monkey Virus"	13342
"5855"	9648	"Sarcoma Virus, Simian"	13342
"5856"	9649	"Simian Sarcoma Virus"	13342
"5857"	9650	"Synovioma"	14056
"5858"	9651	"Sarcomas, Synovial"	14056
"5859"	9652	"Synovial Sarcoma"	14056
"5860"	9653	"Synovial Sarcomas"	14056
"5861"	9654	"Synoviomas"	14056
"5862"	9655	"Adenosarcomas"	18037
"5863"	9656	"Endometrial Stromal Sarcoma"	18045
"5864"	9657	"Endometrial Stromal Sarcomas"	18045
"5865"	9658	"Sarcomas, Endometrial Stromal"	18045
"5866"	9659	"Stromal Sarcoma, Endometrial"	18045
"5867"	9660	"Stromal Sarcomas, Endometrial"	18045
"5868"	9661	"Myxoid Liposarcoma"	18050
"5869"	9662	"Liposarcomas, Myxoid"	18050
"5870"	9663	"Myxoid Liposarcomas"	18050
"5871"	9664	"Chondrosarcomas, Mesenchymal"	18053
"5872"	9665	"Mesenchymal Chondrosarcoma"	18053
"5873"	9666	"Mesenchymal Chondrosarcomas"	18053
"5874"	9667	"Juxtacortical Osteosarcoma"	18059
"5875"	9668	"Juxtacortical Osteosarcomas"	18059
"5876"	9669	"Osteosarcomas, Juxtacortical"	18059
"5877"	9670	"Bednar Tumor"	18065
"5878"	9671	"Bednar's Tumor"	18065
"5879"	9672	"DFSP, Fibrosarcomatous"	18065
"5880"	9673	"DFSP, Juvenile"	18065
"5881"	9674	"DFSP, Myxoid"	18065
"5882"	9675	"DFSP, Pigmented"	18065
"5883"	9676	"Darier-Ferrand Tumor"	18065
"5884"	9677	"Darier-Hoffmann Tumor"	18065
"5885"	9678	"Dermatofibrosarcoma Protuberan"	18065
"5886"	9679	"Dermatofibrosarcoma Protuberans, Familial"	18065
"5887"	9680	"Dermatofibrosarcoma Protuberans, Fibrosarcomatous"	18065
"5888"	9681	"Dermatofibrosarcoma Protuberans, Giant Cell"	18065
"5889"	9682	"Dermatofibrosarcoma Protuberans, Myxoid"	18065
"5890"	9683	"Dermatofibrosarcoma Protuberans, Pigmented"	18065
"5891"	9684	"FS-DFSP"	18065
"5892"	9685	"Familial Dermatofibrosarcoma Protuberans"	18065
"5893"	9686	"Fibrosarcomatous Dermatofibrosarcoma Protuberans"	18065
"5894"	9687	"Giant Cell Fibroblastoma"	18065
"5895"	9688	"Giant Dermatofibrosarcoma Protuberans"	18065
"5896"	9689	"Metastatic Dermatofibrosarcoma Protuberans"	18065
"5897"	9690	"Bednars Tumor"	18065
"5898"	9691	"Cell Fibroblastoma, Giant"	18065
"5899"	9692	"Cell Fibroblastomas, Giant"	18065
"5900"	9693	"DFSPs, Fibrosarcomatous"	18065
"5901"	9694	"DFSPs, Juvenile"	18065
"5902"	9695	"DFSPs, Myxoid"	18065
"5903"	9696	"DFSPs, Pigmented"	18065
"5904"	9697	"Darier Ferrand Tumor"	18065
"5905"	9698	"Darier Hoffmann Tumor"	18065
"5906"	9699	"Dermatofibrosarcoma Protuberan, Familial"	18065
"5907"	9700	"Dermatofibrosarcoma Protuberan, Fibrosarcomatous"	18065
"5908"	9701	"Dermatofibrosarcoma Protuberan, Giant"	18065
"5909"	9702	"Dermatofibrosarcoma Protuberan, Metastatic"	18065
"5910"	9703	"Dermatofibrosarcoma Protuberan, Myxoid"	18065
"5911"	9704	"Dermatofibrosarcoma Protuberan, Pigmented"	18065
"5912"	9705	"Dermatofibrosarcoma Protuberans"	18065
"5913"	9706	"Dermatofibrosarcoma Protuberans, Giant"	18065
"5914"	9707	"Dermatofibrosarcoma Protuberans, Metastatic"	18065
"5915"	9708	"Dermatofibrosarcomas"	18065
"5916"	9709	"Familial Dermatofibrosarcoma Protuberan"	18065
"5917"	9710	"Fibroblastoma, Giant Cell"	18065
"5918"	9711	"Fibroblastomas, Giant Cell"	18065
"5919"	9712	"Fibrosarcomatous DFSP"	18065
"5920"	9713	"Fibrosarcomatous DFSPs"	18065
"5921"	9714	"Fibrosarcomatous Dermatofibrosarcoma Protuberan"	18065
"5922"	9715	"Giant Cell Fibroblastomas"	18065
"5923"	9716	"Giant Dermatofibrosarcoma Protuberan"	18065
"5924"	9717	"Juvenile DFSP"	18065
"5925"	9718	"Juvenile DFSPs"	18065
"5926"	9719	"Metastatic Dermatofibrosarcoma Protuberan"	18065
"5927"	9720	"Myxoid DFSP"	18065
"5928"	9721	"Myxoid DFSPs"	18065
"5929"	9722	"Myxoid Dermatofibrosarcoma Protuberan"	18065
"5930"	9723	"Myxoid Dermatofibrosarcoma Protuberans"	18065
"5931"	9724	"Pigmented DFSP"	18065
"5932"	9725	"Pigmented DFSPs"	18065
"5933"	9726	"Pigmented Dermatofibrosarcoma Protuberan"	18065
"5934"	9727	"Pigmented Dermatofibrosarcoma Protuberans"	18065
"5935"	9728	"Protuberan, Dermatofibrosarcoma"	18065
"5936"	9729	"Protuberan, Familial Dermatofibrosarcoma"	18065
"5937"	9730	"Protuberan, Fibrosarcomatous Dermatofibrosarcoma"	18065
"5938"	9731	"Protuberan, Giant Dermatofibrosarcoma"	18065
"5939"	9732	"Protuberan, Metastatic Dermatofibrosarcoma"	18065
"5940"	9733	"Protuberan, Myxoid Dermatofibrosarcoma"	18065
"5941"	9734	"Protuberan, Pigmented Dermatofibrosarcoma"	18065
"5942"	9735	"Protuberans, Dermatofibrosarcoma"	18065
"5943"	9736	"Protuberans, Familial Dermatofibrosarcoma"	18065
"5944"	9737	"Protuberans, Fibrosarcomatous Dermatofibrosarcoma"	18065
"5945"	9738	"Protuberans, Giant Dermatofibrosarcoma"	18065
"5946"	9739	"Protuberans, Metastatic Dermatofibrosarcoma"	18065
"5947"	9740	"Protuberans, Myxoid Dermatofibrosarcoma"	18065
"5948"	9741	"Protuberans, Pigmented Dermatofibrosarcoma"	18065
"5949"	9742	"Tumor, Bednar"	18065
"5950"	9743	"Tumor, Bednar's"	18065
"5951"	9744	"Tumor, Darier-Ferrand"	18065
"5952"	9745	"Tumor, Darier-Hoffmann"	18065
"5953"	9746	"Melanoma, Malignant, of Soft Parts"	18069
"5954"	9747	"Clear Cell Sarcoma"	18069
"5955"	9748	"Clear Cell Sarcomas"	18069
"5956"	9749	"Sarcomas, Clear Cell"	18069
"5957"	9750	"Cell Sarcoma, Small"	18070
"5958"	9751	"Cell Sarcomas, Small"	18070
"5959"	9752	"Sarcomas, Small Cell"	18070
"5960"	9753	"Small Cell Sarcoma"	18070
"5961"	9754	"Small Cell Sarcomas"	18070
"5962"	9755	"Rhabdomyosarcoma 2"	18074
"5963"	9756	"Alveolar Rhabdomyosarcoma"	18074
"5964"	9757	"Alveolar Rhabdomyosarcomas"	18074
"5965"	9758	"Rhabdomyosarcomas, Alveolar"	18074
"5966"	9759	"Alveolar Soft Part Sarcoma"	18076
"5967"	9760	"Alveolar Soft-Part Sarcoma"	18076
"5968"	9761	"Glioblastoma with Sarcomatous Component"	18157
"5969"	9762	"Sarcomatous Glioma"	18157
"5970"	9763	"Glioma, Sarcomatous"	18157
"5971"	9764	"Gliomas, Sarcomatous"	18157
"5972"	9765	"Gliosarcomas"	18157
"5973"	9766	"Sarcomatous Gliomas"	18157
"5974"	9767	"Sarcoma, Neurogenic"	18160
"5975"	9768	"Neurofibrosarcomas"	18160
"5976"	9769	"Neurogenic Sarcoma"	18160
"5977"	9770	"Neurogenic Sarcomas"	18160
"5978"	9771	"Sarcomas, Neurogenic"	18160
"5979"	9772	"Chloroma"	20613
"5980"	9773	"Myeloid Sarcoma"	20613
"5981"	9774	"Sarcoma, Granulocytic"	20613
"5982"	9775	"Extramedullary Myeloid Cell Tumor"	20613
"5983"	9776	"Myeloid Cell Tumor, Extramedullary"	20613
"5984"	9777	"Chloromas"	20613
"5985"	9778	"Granulocytic Sarcoma"	20613
"5986"	9779	"Granulocytic Sarcomas"	20613
"5987"	9780	"Myeloid Sarcomas"	20613
"5988"	9781	"Sarcomas, Granulocytic"	20613
"5989"	9782	"Sarcomas, Myeloid"	20613
"5990"	9783	"virus, Rous sarcoma"	24797
"5991"	9784	"Interdigitating Dendritic Cell Sarcoma"	25578
"5992"	9785	"Interdigitating Cell Sarcoma"	25578
"5993"	9786	"Interdigitating Cell Sarcomas"	25578
"5994"	9787	"Sarcoma, Interdigitating Cell"	25578
"5995"	9788	"Sarcomas, Interdigitating Cell"	25578
"5996"	9789	"Follicular Dendritic Cell Sarcoma"	25579
"5997"	9790	"Histiocytosis, Malignant"	25583
"5998"	9791	"Malignant Histiocytosis"	25583
"5999"	9792	"True Histiocytic Lymphoma"	25583
"6000"	9793	"True Malignant Histiocytosis"	25583
"6001"	9794	"Histiocytic Lymphoma, True"	25583
"6002"	9795	"Histiocytic Lymphomas, True"	25583
"6003"	9796	"Histiocytic Sarcomas"	25583
"6004"	9797	"Histiocytoses, Malignant"	25583
"6005"	9798	"Histiocytoses, True Malignant"	25583
"6006"	9799	"Histiocytosis, True Malignant"	25583
"6007"	9800	"Lymphoma, True Histiocytic"	25583
"6008"	9801	"Lymphomas, True Histiocytic"	25583
"6009"	9802	"Malignant Histiocytoses"	25583
"6010"	9803	"Malignant Histiocytoses, True"	25583
"6011"	9804	"Malignant Histiocytosis, True"	25583
"6012"	9805	"Sarcoma, Histiocytic"	25583
"6013"	9806	"Sarcomas, Histiocytic"	25583
"6014"	9807	"True Histiocytic Lymphomas"	25583
"6015"	9808	"True Malignant Histiocytoses"	25583
"6016"	9809	"Langerhans Cell Sarcomas"	25588
"6017"	9810	"Sarcoma, Langerhans Cell"	25588
"6018"	9811	"Sarcomas, Langerhans Cell"	25588
"6019"	9812	"Post-Mastectomy Angiosarcoma"	42193
"6020"	9813	"Postmastectomy Stewart-Treves Syndrome"	42193
"6021"	9814	"SSV-TrSgp"	80439
"6022"	9815	"Rous sarcoma virus aspartic protease"	107418
"6023"	9816	"protease, Rous sarcoma virus"	107418
"6024"	9817	"Paranasal sinus teratocarcinosarcoma"	228528
"6025"	9818	"Paranasal sinus teratocarcinosarcoma (type)"	228528
"6026"	9819	"Sinonasal teratocarcinosarcoma"	228528
"6027"	9820	"Sinonasal teratocarcinosarcoma (type)"	228528
"6028"	9821	"Post-irradiation angiosarcoma of the breast"	229026
"6029"	9822	"Breast angiosarcoma"	229118
"6030"	9823	"Gastrointestinal autonomic nerve tumor"	230097
"6031"	9824	"Rhabdomyosarcoma Chromosomal Region"	230416
"6032"	9825	"Rhabdomyosarcoma embryonal 1"	230416
"6033"	9826	"Rhabdomyosarcoma, Embryonal, 1"	230416
"6034"	9827	"Familial cerebral sarcomas"	230472
"6035"	9828	"Mullerian adenosarcoma of the uterus"	230717
"6036"	9829	"Uterine adenosarcoma"	230717
"6037"	9830	"Giant pelvic retroperitoneal liposarcoma"	230844
"6038"	9831	"Pelvic retroperitoneal liposarcoma"	230844
"6039"	9832	"Li-Fraumeni Syndrome 1"	230939
"6040"	9833	"Sarcoma, Breast, Leukemia, and Adrenal Gland (SBLA) Syndrome"	230939
"6041"	9834	"aids-related cancers"	480
"6042"	9835	"aids-related cancer"	480
"6043"	9836	"aids-related lymphoma"	481
"6044"	9839	"kaposi sarcoma"	483
"6045"	9840	"kaposi sarcomas"	483
"6046"	9841	"breast neoplasms"	484
"6047"	9842	"male breast cancer"	485
"6048"	9843	"male breast cancers"	485
"6049"	9844	"hereditary breast and ovarian cancer syndrome"	486
"6050"	9845	"hereditary breast and ovarian cancer syndromes"	486
"6051"	9846	"triple negative breast neoplasms"	487
"6052"	9847	"inflammatory breast neoplasms"	488
"6053"	9848	"digestive/gastrointestinals"	489
"6054"	9849	"digestive/gastrointestinal"	489
"6055"	9850	"anal cancer"	490
"6056"	9851	"appendix cancer"	491
"6057"	9852	"appendix cancers"	491
"6058"	9853	"bile duct cancer"	492
"6059"	9854	"carcinoid tumor, gastrointestinal"	493
"6060"	9855	"carcinoid tumor, gastrointestinals"	493
"6061"	9856	"colon cancer"	494
"6062"	9857	"sigmoid neoplasms"	495
"6063"	9858	"colorectal cancer cell"	15585
"6064"	9859	"colorectal carcinogenesis"	15585
"6065"	9860	"lynch syndrome ll"	497
"6066"	9861	"colorectal neoplasia"	15585
"6067"	9862	"esophageal cancer"	498
"6068"	9863	"gallbladder cancer"	499
"6069"	9864	"gastric cancer"	500
"6070"	9865	"gastrointestinal stromal tumors"	501
"6071"	9866	"islet cell tumors"	502
"6072"	9867	"gastrinoma"	503
"6073"	9868	"vipoma"	504
"6074"	9869	"liver cancer, adult primary"	506
"6075"	9870	"liver cancer, adult primarys"	506
"6076"	9871	"liver cancer"	506
"6077"	9872	"pancreatic cancer"	507
"6078"	9873	"rectal cancer"	508
"6079"	9876	"endocrine and neuroendocrine"	510
"6080"	9877	"endocrine and neuroendocrines"	510
"6081"	9878	"adrenocortical carcinoma"	511
"6082"	9879	"merkel cell carcinoma"	512
"6083"	9880	"merkel cell carcinomas"	512
"6084"	9881	"neuroendocrine tumor"	513
"6085"	9882	"parathyroid cancer"	514
"6086"	9883	"pheochromocytoma"	515
"6087"	9884	"multiple endocrine neoplasia type 2a"	516
"6088"	9885	"multiple endocrine neoplasia type 2as"	516
"6089"	9886	"multiple endocrine neoplasia type 2b"	517
"6090"	9887	"multiple endocrine neoplasia type 2bs"	517
"6091"	9888	"pituitary tumor"	518
"6092"	9889	"thyroid cancer"	519
"6093"	9890	"eye neoplasms"	520
"6094"	9891	"melanoma"	521
"6095"	9892	"retinoblastoma"	522
"6096"	9893	"genitourinarys"	523
"6097"	9894	"genitourinary"	523
"6098"	9895	"bladder cancer"	524
"6099"	9896	"kidney (renal cell) cancer"	525
"6100"	9897	"kidney (renal cell) cancers"	525
"6101"	9898	"penile cancer"	526
"6102"	9899	"prostate cancer"	527
"6103"	9902	"ureteral neoplasms"	529
"6104"	9903	"testicular cancer"	530
"6105"	9904	"urethral cancer"	531
"6106"	9905	"kidney tumors"	532
"6107"	9906	"kidney tumor"	532
"6108"	9907	"wilms tumor"	533
"6109"	9908	"wilms tumors"	533
"6110"	9909	"germ cell"	534
"6111"	9910	"germ cells"	534
"6112"	9913	"extracranial germ cell tumor"	536
"6113"	9914	"extracranial germ cell tumors"	536
"6114"	9917	"ovarian germ cell tumor"	538
"6115"	9918	"ovarian germ cell tumors"	538
"6116"	9919	"gynecologics"	539
"6117"	9920	"gynecologic"	539
"6118"	9921	"cervical cancer"	540
"6119"	9922	"cervical cancers"	540
"6120"	9923	"endometrial cancer"	541
"6121"	9924	"fallopian tube cancer"	542
"6122"	9925	"gestational trophoblastic tumor"	543
"6123"	9926	"gestational trophoblastic tumors"	543
"6124"	9927	"uterine sarcoma"	544
"6125"	9928	"uterine sarcomas"	544
"6126"	9929	"vaginal cancer"	545
"6127"	9930	"vulvar cancer"	546
"6128"	9931	"head and neck neoplasms"	547
"6129"	9932	"head and neck neoplasm"	547
"6130"	9933	"lip and oral cavity cancer"	550
"6131"	9934	"lip and oral cavity cancers"	550
"6132"	9935	"mouth cancer"	551
"6133"	9936	"nasopharyngeal cancer"	552
"6134"	9937	"paranasal sinus and nasal cavity cancer"	554
"6135"	9938	"paranasal sinus and nasal cavity cancers"	554
"6136"	9939	"salivary gland cancer"	556
"6137"	9942	"hematologic neoplasms"	558
"6138"	9943	"leukemia"	559
"6139"	9944	"acute lymphoblastic leukemia"	560
"6140"	9945	"acute lymphoblastic leukemias"	560
"6141"	9946	"acute t-lymphocytic leukemia"	561
"6142"	9947	"acute biphenotypic leukemia"	562
"6143"	9948	"acute myeloid leukemia"	563
"6144"	9949	"ovarian epithelial cancer"	564
"6145"	9950	"ovarian epithelial cancers"	564
"6146"	9951	"ovarian low malignant potential tumor"	565
"6147"	9952	"ovarian low malignant potential tumors"	565
"6148"	9953	"primary peritoneal cancer"	566
"6149"	9954	"primary peritoneal cancers"	566
"6150"	9955	"acute myelomonocytic leukemia"	567
"6151"	9956	"acute monocytic leukemia"	568
"6152"	9957	"chronic lymphocytic leukemia"	569
"6153"	9958	"t-cell prolymphocytic leukemia"	570
"6154"	9959	"chronic myelogenous leukemia"	571
