"idequivalence_relationship"	"equivalence_term"	"term_descritor_idterm_descritor"
"98959"	99440	"MagT2"	17594
"98960"	99441	"oligosaccharyltransferase 3 homolog A (S. cerevisiae)"	17594
"98961"	99442	"Magnesium uptake/transporter TUSC3"	17594
"98962"	99443	"D8S1992"	17594
"98963"	99444	"M33"	17594
"98964"	99445	"MRT22"	17594
"98965"	99446	"TUT1"	17595
"98966"	99447	"terminal uridylyl transferase 1, U6 snRNA-specific"	17595
"98967"	99448	"RBM21"	17595
"98968"	99449	"FLJ22347"	17595
"98969"	99450	"FLJ22267"	17595
"98970"	99451	"FLJ21850"	17595
"98971"	99452	"PAPD2"	17595
"98972"	99453	"TUTase"	17595
"98973"	99454	"TENT1"	17595
"98974"	99455	"RNA uridylyltransferase"	17595
"98975"	99456	"U6 TUTase"	17595
"98976"	99457	"TUTase 6"	17595
"98977"	99458	"STARPAP"	17595
"98978"	99459	"URLC6"	17595
"98979"	99460	"TUT4"	17596
"98980"	99461	"terminal uridylyl transferase 4"	17596
"98981"	99462	"ZCCHC11"	17596
"98982"	99463	"KIAA0191"	17596
"98983"	99464	"PAPD3"	17596
"98984"	99465	"TENT3A"	17596
"98985"	99466	"TUTase4"	17596
"98986"	99467	"TUT7"	17597
"98987"	99468	"terminal uridylyl transferase 7"	17597
"98988"	99469	"ZCCHC6"	17597
"98989"	99470	"KIAA1711"	17597
"98990"	99471	"FLJ13409"	17597
"98991"	99472	"PAPD6"	17597
"98992"	99473	"TENT3B"	17597
"98993"	99474	"TUTase7"	17597
"98994"	99475	"TVP23A"	17598
"98995"	99476	"trans-golgi network vesicle protein 23 homolog A"	17598
"98996"	99477	"FAM18A"	17598
"98997"	99478	"YDR084C"	17598
"98998"	99479	"TVP23B"	17599
"98999"	99480	"trans-golgi network vesicle protein 23 homolog B"	17599
"99000"	99481	"FAM18B"	17599
"99001"	99482	"FAM18B1"	17599
"99002"	99483	"CGI-148"	17599
"99003"	99484	"YDR084C"	17599
"99004"	99485	"NPD008"	17599
"99005"	99486	"TVP23C"	17600
"99006"	99487	"trans-golgi network vesicle protein 23 homolog C"	17600
"99007"	99488	"FAM18B2"	17600
"99008"	99489	"MGC8763"	17600
"99009"	99490	"TWF1"	17601
"99010"	99491	"twinfilin actin binding protein 1"	17601
"99011"	99492	"PTK9"	17601
"99012"	99493	"A6"	17601
"99013"	99494	"TWF2"	17602
"99014"	99495	"twinfilin actin binding protein 2"	17602
"99015"	99496	"PTK9L"	17602
"99016"	99497	"A6RP"	17602
"99017"	99498	"A6r"	17602
"99018"	99499	"MSTP011"	17602
"99019"	99500	"TWIST1"	17603
"99020"	99501	"twist family bHLH transcription factor 1"	17603
"99021"	99502	"ACS3"	17603
"99022"	99503	"BPES3"	17603
"99023"	99504	"TWIST"	17603
"99024"	99505	"CRS"	17603
"99025"	99506	"SCS"	17603
"99026"	99507	"H-twist"	17603
"99027"	99508	"BPES2"	17603
"99028"	99509	"bHLHa38"	17603
"99029"	99510	"CRS1"	17603
"99030"	99511	"Saethre-Chotzen syndrome"	17603
"99031"	99512	"CSO"	17603
"99032"	99513	"SWCOS"	17603
"99033"	99514	"TWIST2"	17604
"99034"	99515	"twist family bHLH transcription factor 2"	17604
"99035"	99516	"DERMO1"	17604
"99036"	99517	"Dermo-1"	17604
"99037"	99518	"bHLHa39"	17604
"99038"	99519	"AMS"	17604
"99039"	99520	"BBRSAY"	17604
"99040"	99521	"FFDD3"	17604
"99041"	99522	"SETLSS"	17604
"99042"	99523	"TWISTNB"	17605
"99043"	99524	"TWIST neighbor"	17605
"99044"	99525	"TWNK"	17606
"99045"	99526	"twinkle mtDNA helicase"	17606
"99046"	99527	"IOSCA"	17606
"99047"	99528	"C10orf2"	17606
"99048"	99529	"PEO"	17606
"99049"	99530	"PEO1"	17606
"99050"	99531	"TWINKLE"	17606
"99051"	99532	"FLJ21832"	17606
"99052"	99533	"TWINL"	17606
"99053"	99534	"T7 helicase-related protein with intramitochondrial nucleoid localization"	17606
"99054"	99535	"ATXN8"	17606
"99055"	99536	"MTDPS7"	17606
"99056"	99537	"PEOA3"	17606
"99057"	99538	"PRLTS5"	17606
"99058"	99539	"SANDO"	17606
"99059"	99540	"SCA8"	17606
"99060"	99541	"TWSG1"	17607
"99061"	99542	"twisted gastrulation BMP signaling modulator 1"	17607
"99062"	99543	"TSG"	17607
"99063"	99544	"TXK"	17608
"99064"	99545	"TXK tyrosine kinase"	17608
"99065"	99546	"PTK4"	17608
"99066"	99547	"TKL"	17608
"99067"	99548	"PSCTK5"	17608
"99068"	99549	"BTKL"	17608
"99069"	99550	"RLK"	17608
"99070"	99551	"TXLNA"	17609
"99071"	99552	"taxilin alpha"	17609
"99072"	99553	"DKFZp451J0118"	17609
"99073"	99554	"IL14"	17609
"99074"	99555	"TXLN"	17609
"99075"	99556	"TXLNB"	17610
"99076"	99557	"taxilin beta"	17610
"99077"	99558	"C6orf198"	17610
"99078"	99559	"DKFZp451A175"	17610
"99079"	99560	"MDP77"	17610
"99080"	99561	"dJ522B19.2"	17610
"99081"	99562	"LST001"	17610
"99082"	99563	"TXLNG"	17611
"99083"	99564	"taxilin gamma"	17611
"99084"	99565	"CXorf15"	17611
"99085"	99566	"FLJ11209"	17611
"99086"	99567	"LSR5"	17611
"99087"	99568	"FIAT"	17611
"99088"	99569	"MGC126621"	17611
"99089"	99570	"MGC126625"	17611
"99090"	99571	"TXLNGX"	17611
"99091"	99572	"lipopolysaccharide specific response-5 protein"	17611
"99092"	99573	"factor inhibiting activating transcription factor 4 (ATF4)-mediated transcription"	17611
"99093"	99574	"ELRG"	17611
"99094"	99575	"TXN"	17612
"99095"	99576	"thioredoxin"	17612
"99096"	99577	"TRX"	17612
"99097"	99578	"TRDX"	17612
"99098"	99579	"TRX1"	17612
"99099"	99580	"TXN2"	17613
"99100"	99581	"thioredoxin 2"	17613
"99101"	99582	"MT-TRX"	17613
"99102"	99583	"COXPD29"	17613
"99103"	99584	"MTRX"	17613
"99104"	99585	"TRX2"	17613
"99105"	99586	"TXN"	17613
"99106"	99587	"TXNDC2"	17614
"99107"	99588	"thioredoxin domain containing 2"	17614
"99108"	99589	"SPTRX1"	17614
"99109"	99590	"sperm-specific thioredoxin 1"	17614
"99110"	99591	"SPTRX"	17614
"99111"	99592	"TXNDC5"	17615
"99112"	99593	"thioredoxin domain containing 5"	17615
"99113"	99594	"MGC3178"	17615
"99114"	99595	"FLJ21353"	17615
"99115"	99596	"FLJ90810"	17615
"99116"	99597	"EndoPDI"	17615
"99117"	99598	"Hcc-2"	17615
"99118"	99599	"ERp46"	17615
"99119"	99600	"PDIA15"	17615
"99120"	99601	"protein disulfide isomerase family A, member 15"	17615
"99121"	99602	"ENDOPDI"	17615
"99122"	99603	"ERP46"	17615
"99123"	99604	"HCC-2"	17615
"99124"	99605	"HCC2"	17615
"99125"	99606	"STRF8"	17615
"99126"	99607	"UNQ364"	17615
"99127"	99608	"TXNDC8"	17616
"99128"	99609	"thioredoxin domain containing 8"	17616
"99129"	99610	"bA427L11.2"	17616
"99130"	99611	"TRX6"	17616
"99131"	99612	"SPTRX-3"	17616
"99132"	99613	"sperm-specific thioredoxin 3"	17616
"99133"	99614	"SPTRX3"	17616
"99134"	99615	"TXNDC9"	17617
"99135"	99616	"thioredoxin domain containing 9"	17617
"99136"	99617	"APACD"	17617
"99137"	99618	"PHLP3"	17617
"99138"	99619	"TXNDC11"	17618
"99139"	99620	"thioredoxin domain containing 11"	17618
"99140"	99621	"EFP1"	17618
"99141"	99622	"EF-hand binding protein 1"	17618
"99142"	99623	"TXNDC12"	17619
"99143"	99624	"thioredoxin domain containing 12"	17619
"99144"	99625	"TLP19"	17619
"99145"	99626	"ERP18"	17619
"99146"	99627	"ERP19"	17619
"99147"	99628	"hAG-1"	17619
"99148"	99629	"AGR1"	17619
"99149"	99630	"PDIA16"	17619
"99150"	99631	"endoplasmic reticulum thioredoxin superfamily member, 18 kDa"	17619
"99151"	99632	"anterior gradient homolog 1 (Xenopus laevis)"	17619
"99152"	99633	"protein disulfide isomerase family A, member 16"	17619
"99153"	99634	"AG1"	17619
"99154"	99635	"ERP16"	17619
"99155"	99636	"hTLP19"	17619
"99156"	99637	"TXNDC15"	17620
"99157"	99638	"thioredoxin domain containing 15"	17620
"99158"	99639	"C5orf14"	17620
"99159"	99640	"2310047H23Rik"	17620
"99160"	99641	"FLJ22625"	17620
"99161"	99642	"BUG"	17620
"99162"	99643	"UNQ335"	17620
"99163"	99644	"TXNDC16"	17621
"99164"	99645	"thioredoxin domain containing 16"	17621
"99165"	99646	"KIAA1344"	17621
"99166"	99647	"ERp90"	17621
"99167"	99648	"TXNDC17"	17622
"99168"	99649	"thioredoxin domain containing 17"	17622
"99169"	99650	"TXNL5"	17622
"99170"	99651	"MGC14353"	17622
"99171"	99652	"TRP14"	17622
"99172"	99653	"thioredoxin (Trx)-related protein, 14 kDa"	17622
"99173"	99654	"TXNIP"	17623
"99174"	99655	"thioredoxin interacting protein"	17623
"99175"	99656	"VDUP1"	17623
"99176"	99657	"EST01027"	17623
"99177"	99658	"HHCPA78"	17623
"99178"	99659	"THIF"	17623
"99179"	99660	"ARRDC6"	17623
"99180"	99661	"upregulated by 1,25-dihydroxyvitamin D-3"	17623
"99181"	99662	"thioredoxin binding protein 2"	17623
"99182"	99663	"TXNL1"	17624
"99183"	99664	"thioredoxin like 1"	17624
"99184"	99665	"TXNL"	17624
"99185"	99666	"Txl"	17624
"99186"	99667	"TRP32"	17624
"99187"	99668	"thioredoxin-like, 32kD"	17624
"99188"	99669	"HEL-S-114"	17624
"99189"	99670	"TXL-1"	17624
"99190"	99671	"TXNL4A"	17625
"99191"	99672	"thioredoxin like 4A"	17625
"99192"	99673	"TXNL4"	17625
"99193"	99674	"U5-15kD"	17625
"99194"	99675	"DIM1"	17625
"99195"	99676	"HsT161"	17625
"99196"	99677	"DIB1"	17625
"99197"	99678	"SNRNP15"	17625
"99198"	99679	"similar to S. pombe dim1+"	17625
"99199"	99680	"BMKS"	17625
"99200"	99681	"TXNL4B"	17626
"99201"	99682	"thioredoxin like 4B"	17626
"99202"	99683	"FLJ20511"	17626
"99203"	99684	"DLP"	17626
"99204"	99685	"Dim2"	17626
"99205"	99686	"TXNRD1"	17627
"99206"	99687	"thioredoxin reductase 1"	17627
"99207"	99688	"TXNR"	17627
"99208"	99689	"GRIM-12"	17627
"99209"	99690	"Trxr1"	17627
"99210"	99691	"TR"	17627
"99211"	99692	"TR1"	17627
"99212"	99693	"TRXR1"	17627
"99213"	99694	"TXNRD2"	17628
"99214"	99695	"thioredoxin reductase 2"	17628
"99215"	99696	"TR"	17628
"99216"	99697	"TRXR2"	17628
"99217"	99698	"TR3"	17628
"99218"	99699	"thioredoxin reductase beta"	17628
"99219"	99700	"selenoprotein Z"	17628
"99220"	99701	"GCCD5"	17628
"99221"	99702	"SELZ"	17628
"99222"	99703	"TR-BETA"	17628
"99223"	99704	"TXNRD3"	17629
"99224"	99705	"thioredoxin reductase 3"	17629
"99225"	99706	"TR2"	17629
"99226"	99707	"TRXR3"	17629
"99227"	99708	"TGR"	17629
"99228"	99709	"thioredoxin glutathione reductase"	17629
"99229"	99710	"TXNRD3NB"	17630
"99230"	99711	"thioredoxin reductase 3 neighbor"	17630
"99231"	99712	"TXNRD3IT1"	17630
"99232"	99713	"TR2IT1"	17630
"99233"	99714	"TXNRD3NT1"	17630
"99234"	99715	"thioredoxin reductase 3 new transcript 1"	17630
"99235"	99716	"TYK2"	17631
"99236"	99717	"tyrosine kinase 2"	17631
"99237"	99718	"JTK1"	17631
"99238"	99719	"IMD35"	17631
"99239"	99720	"TYMP"	17632
"99240"	99721	"thymidine phosphorylase"	17632
"99241"	99722	"MNGIE"	17632
"99242"	99723	"ECGF1"	17632
"99243"	99724	"gliostatin"	17632
"99244"	99725	"ECGF"	17632
"99245"	99726	"MEDPS1"	17632
"99246"	99727	"MTDPS1"	17632
"99247"	99728	"PDECGF"	17632
"99248"	99729	"TP"	17632
"99249"	99730	"hPD-ECGF"	17632
"99250"	99731	"TYMS"	17633
"99251"	99732	"thymidylate synthetase"	17633
"99252"	99733	"thymidylate synthase"	17633
"99253"	99734	"Tsase"	17633
"99254"	99735	"TMS"	17633
"99255"	99736	"HsT422"	17633
"99256"	99737	"HST422"	17633
"99257"	99738	"TYR"	17634
"99258"	99739	"tyrosinase"	17634
"99259"	99740	"OCAIA"	17634
"99260"	99741	"OCA1A"	17634
"99261"	99742	"OCA1"	17634
"99262"	99743	"oculocutaneous albinism IA"	17634
"99263"	99744	"ATN"	17634
"99264"	99745	"CMM8"	17634
"99265"	99746	"SHEP3"	17634
"99266"	99747	"TYRO3"	17635
"99267"	99748	"TYRO3 protein tyrosine kinase"	17635
"99268"	99749	"RSE"	17635
"99269"	99750	"Dtk"	17635
"99270"	99751	"Brt"	17635
"99271"	99752	"Tif"	17635
"99272"	99753	"Sky"	17635
"99273"	99754	"Etk-2"	17635
"99274"	99755	"Rek"	17635
"99275"	99756	"BYK"	17635
"99276"	99757	"TYROBP"	17636
"99277"	99758	"TYRO protein tyrosine kinase binding protein"	17636
"99278"	99759	"PLOSL"	17636
"99279"	99760	"DAP12"	17636
"99280"	99761	"PLO-SL"	17636
"99281"	99762	"KARAP"	17636
"99282"	99763	"killer activating receptor associated protein"	17636
"99283"	99764	"DNAX-activation protein 12"	17636
"99284"	99765	"TYRP1"	17637
"99285"	99766	"tyrosinase related protein 1"	17637
"99286"	99767	"TYRP"	17637
"99287"	99768	"CAS2"	17637
"99288"	99769	"GP75"	17637
"99289"	99770	"CATB"	17637
"99290"	99771	"TRP"	17637
"99291"	99772	"b-PROTEIN"	17637
"99292"	99773	"OCA3"	17637
"99293"	99774	"TRP1"	17637
"99294"	99775	"TYSND1"	17638
"99295"	99776	"trypsin domain containing 1"	17638
"99296"	99777	"MGC34695"	17638
"99297"	99778	"NET41"	17638
"99298"	99779	"peroxisomal cysteine endopeptidase"	17638
"99299"	99780	"TYW1"	17639
"99300"	99781	"tRNA-yW synthesizing protein 1 homolog"	17639
"99301"	99782	"RSAFD1"	17639
"99302"	99783	"FLJ10900"	17639
"99303"	99784	"MGC23001"	17639
"99304"	99785	"MGC60291"	17639
"99305"	99786	"YPL207W"	17639
"99306"	99787	"TYW1A"	17639
"99307"	99788	"tRNA-yW synthesizing protein 1 homolog A (S. cerevisiae)"	17639
"99308"	99789	"TYW1B"	17640
"99309"	99790	"tRNA-yW synthesizing protein 1 homolog B"	17640
"99310"	99791	"RSAFD2"	17640
"99311"	99792	"MGC87315"	17640
"99312"	99793	"NCRNA00069"	17640
"99313"	99794	"LINC00069"	17640
"99314"	99795	"radical S-adenosyl methionine and flavodoxin domains 1"	17640
"99315"	99796	"non-protein coding RNA 69"	17640
"99316"	99797	"long intergenic non-protein coding RNA 69"	17640
"99317"	99798	"TYW3"	17641
"99318"	99799	"tRNA-yW synthesizing protein 3 homolog"	17641
"99319"	99800	"C1orf171"	17641
"99320"	99801	"FLJ40918"	17641
"99321"	99802	"TYW5"	17642
"99322"	99803	"tRNA-yW synthesizing protein 5"	17642
"99323"	99804	"C2orf60"	17642
"99324"	99805	"FLJ37953"	17642
"99325"	99806	"hTYW5"	17642
"99326"	99807	"U2AF1"	17643
"99327"	99808	"U2 small nuclear RNA auxiliary factor 1"	17643
"99328"	99809	"U2AFBP"	17643
"99329"	99810	"U2AF35"	17643
"99330"	99811	"RNU2AF1"	17643
"99331"	99812	"RN"	17643
"99332"	99813	"FP793"	17643
"99333"	99814	"U2AF1L4"	17644
"99334"	99815	"U2 small nuclear RNA auxiliary factor 1 like 4"	17644
"99335"	99816	"U2AF1L3"	17644
"99336"	99817	"MGC33901"	17644
"99337"	99818	"U2af26"	17644
"99338"	99819	"U2AF1-RS3"	17644
"99339"	99820	"U2AF1L3V1"	17644
"99340"	99821	"U2AF1RS3"	17644
"99341"	99822	"U2AF1L5"	17645
"99342"	99823	"U2 small nuclear RNA auxiliary factor 1 like 5"	17645
"99343"	99824	"U2AF2"	17646
"99344"	99825	"U2 small nuclear RNA auxiliary factor 2"	17646
"99345"	99826	"U2AF65"	17646
"99346"	99827	"U2 small nuclear ribonucleoprotein auxiliary factor (65kD)"	17646
"99347"	99828	"splicing factor U2AF 65 kD subunit"	17646
"99348"	99829	"U2 snRNP auxiliary factor large subunit"	17646
"99349"	99830	"U2SURP"	17647
"99350"	99831	"U2 snRNP associated SURP domain containing"	17647
"99351"	99832	"fSAPa"	17647
"99352"	99833	"SR140"	17647
"99353"	99834	"functional spliceosome-associated protein a"	17647
"99354"	99835	"Ser/Arg-rich domain protein, 140 kDa"	17647
"99355"	99836	"U2 associated SR140 protein"	17647
"99356"	99837	"UACA"	17648
"99357"	99838	"uveal autoantigen with coiled-coil domains and ankyrin repeats"	17648
"99358"	99839	"FLJ10128"	17648
"99359"	99840	"KIAA1561"	17648
"99360"	99841	"nucling"	17648
"99361"	99842	"NUCLING"	17648
"99362"	99843	"UAP1"	17649
"99363"	99844	"UDP-N-acetylglucosamine pyrophosphorylase 1"	17649
"99364"	99845	"SPAG2"	17649
"99365"	99846	"AGX1"	17649
"99366"	99847	"AgX"	17649
"99367"	99848	"UDP-N-acetylglucosamine diphosphorylase 1"	17649
"99368"	99849	"UDP-N-acetylhexosamine pyrophosphorylase 1"	17649
"99369"	99850	"AGX"	17649
"99370"	99851	"AGX2"	17649
"99371"	99852	"UAP1L1"	17650
"99372"	99853	"UDP-N-acetylglucosamine pyrophosphorylase 1 like 1"	17650
"99373"	99854	"UBA1"	17651
"99374"	99855	"ubiquitin like modifier activating enzyme 1"	17651
"99375"	99856	"A1S9T"	17651
"99376"	99857	"GXP1"	17651
"99377"	99858	"UBE1"	17651
"99378"	99859	"UBE1X"	17651
"99379"	99860	"POC20"	17651
"99380"	99861	"CFAP124"	17651
"99381"	99862	"UBA1, ubiquitin-activating enzyme E1 homolog (yeast)"	17651
"99382"	99863	"POC20 centriolar protein homolog (Chlamydomonas)"	17651
"99383"	99864	"A1S9"	17651
"99384"	99865	"A1ST"	17651
"99385"	99866	"AMCX1"	17651
"99386"	99867	"SMAX2"	17651
"99387"	99868	"UBA1A"	17651
"99388"	99869	"UBA2"	17652
"99389"	99870	"ubiquitin like modifier activating enzyme 2"	17652
"99390"	99871	"SAE2"	17652
"99391"	99872	"FLJ13058"	17652
"99392"	99873	"HRIHFB2115"	17652
"99393"	99874	"ARX"	17652
"99394"	99875	"UBA2, ubiquitin-activating enzyme E1 homolog (yeast)"	17652
"99395"	99876	"UBA3"	17653
"99396"	99877	"ubiquitin like modifier activating enzyme 3"	17653
"99397"	99878	"UBE1C"	17653
"99398"	99879	"hUba3"	17653
"99399"	99880	"NAE2"	17653
"99400"	99881	"NEDD8-activating enzyme E1 catalytic subunit"	17653
"99401"	99882	"NEDD8-activating enzyme E1 subunit 2"	17653
"99402"	99883	"hUBA3"	17653
"99403"	99884	"UBA5"	17654
"99404"	99885	"ubiquitin like modifier activating enzyme 5"	17654
"99405"	99886	"UBE1DC1"	17654
"99406"	99887	"FLJ23251"	17654
"99407"	99888	"UBA5, ubiquitin-activating enzyme E1 homolog (yeast)"	17654
"99408"	99889	"EIEE44"	17654
"99409"	99890	"SCAR24"	17654
"99410"	99891	"THIFP1"	17654
"99411"	99892	"UBA6"	17655
"99412"	99893	"ubiquitin like modifier activating enzyme 6"	17655
"99413"	99894	"UBE1L2"	17655
"99414"	99895	"FLJ10808"	17655
"99415"	99896	"UBA6, ubiquitin-activating enzyme E1"	17655
"99416"	99897	"E1-L2"	17655
"99417"	99898	"MOP-4"	17655
"99418"	99899	"UBA7"	17656
"99419"	99900	"ubiquitin like modifier activating enzyme 7"	17656
"99420"	99901	"UBE1L"	17656
"99421"	99902	"D8"	17656
"99422"	99903	"UBE2"	17656
"99423"	99904	"UBA1B"	17656
"99424"	99905	"UBA1, ubiquitin-activating enzyme E1 homolog B (yeast)"	17656
"99425"	99906	"UBA7, ubiquitin-activating enzyme E1"	17656
"99426"	99907	"UBA52"	17657
"99427"	99908	"ubiquitin A-52 residue ribosomal protein fusion product 1"	17657
"99428"	99909	"RPL40"	17657
"99429"	99910	"CEP52"	17657
"99430"	99911	"HUBCEP52"	17657
"99431"	99912	"MGC57125"	17657
"99432"	99913	"MGC126879"	17657
"99433"	99914	"MGC126881"	17657
"99434"	99915	"L40"	17657
"99435"	99916	"ribosomal protein L40"	17657
"99436"	99917	"ubiquitin-52 amino acid fusion protein"	17657
"99437"	99918	"ubiquitin carboxyl extension protein 52"	17657
"99438"	99919	"60S ribosomal protein L40"	17657
"99439"	99920	"ubiquitin-CEP52"	17657
"99440"	99921	"UBAC1"	17658
"99441"	99922	"UBA domain containing 1"	17658
"99442"	99923	"UBADC1"	17658
"99443"	99924	"GBDR1"	17658
"99444"	99925	"KPC2"	17658
"99445"	99926	"Kip1 ubiquitination-promoting complex subunit 2"	17658
"99446"	99927	"UBAC2"	17659
"99447"	99928	"UBA domain containing 2"	17659
"99448"	99929	"PHGDHL1"	17659
"99449"	99930	"FLJ30548"	17659
"99450"	99931	"RP11-178C10.1"	17659
"99451"	99932	"UBALD1"	17660
"99452"	99933	"UBA like domain containing 1"	17660
"99453"	99934	"FAM100A"	17660
"99454"	99935	"PP11303"	17660
"99455"	99936	"UBALD2"	17661
"99456"	99937	"UBA like domain containing 2"	17661
"99457"	99938	"FAM100B"	17661
"99458"	99939	"MGC29814"	17661
"99459"	99940	"UBAP1"	17662
"99460"	99941	"ubiquitin associated protein 1"	17662
"99461"	99942	"UBAP"	17662
"99462"	99943	"NAG20"	17662
"99463"	99944	"UAP"	17662
"99464"	99945	"UBAP-1"	17662
"99465"	99946	"UBAP1L"	17663
"99466"	99947	"ubiquitin associated protein 1 like"	17663
"99467"	99948	"UBAP-1L"	17663
"99468"	99949	"UBAP2"	17664
"99469"	99950	"ubiquitin associated protein 2"	17664
"99470"	99951	"KIAA1491"	17664
"99471"	99952	"bA176F3.5"	17664
"99472"	99953	"FLJ22435"	17664
"99473"	99954	"UBAP-2"	17664
"99474"	99955	"UBAP2L"	17665
"99475"	99956	"ubiquitin associated protein 2 like"	17665
"99476"	99957	"NICE-4"	17665
"99477"	99958	"KIAA0144"	17665
"99478"	99959	"NICE4"	17665
"99479"	99960	"UBASH3A"	17666
"99480"	99961	"ubiquitin associated and SH3 domain containing A"	17666
"99481"	99962	"STS-2"	17666
"99482"	99963	"TULA"	17666
"99483"	99964	"CLIP4"	17666
"99484"	99965	"T-cell ubiquitin ligand protein"	17666
"99485"	99966	"TULA-1"	17666
"99486"	99967	"UBASH3B"	17667
"99487"	99968	"ubiquitin associated and SH3 domain containing B"	17667
"99488"	99969	"KIAA1959"	17667
"99489"	99970	"STS-1"	17667
"99490"	99971	"TULA2"	17667
"99491"	99972	"TULA-2"	17667
"99492"	99973	"SH3 domain-containing 70 kDa protein, suppressor of T-cell receptor signaling 1, nm23-phosphorylated unknown substrate"	17667
"99493"	99974	"T-cell ubiquitin ligand 2"	17667
"99494"	99975	"STS1"	17667
"99495"	99976	"p70"	17667
"99496"	99977	"UBB"	17668
"99497"	99978	"ubiquitin B"	17668
"99498"	99979	"MGC8385"	17668
"99499"	99980	"FLJ25987"	17668
"99500"	99981	"polyubiquitin B"	17668
"99501"	99982	"HEL-S-50"	17668
"99502"	99983	"UBC"	17669
"99503"	99984	"ubiquitin C"	17669
"99504"	99985	"polyubiquitin-C"	17669
"99505"	99986	"HMG20"	17669
"99506"	99987	"UBD"	17670
"99507"	99988	"ubiquitin D"	17670
"99508"	99989	"FAT10"	17670
"99509"	99990	"GABBR1"	17670
"99510"	99991	"UBD-3"	17670
"99511"	99992	"UBE2A"	17671
"99512"	99993	"ubiquitin conjugating enzyme E2 A"	17671
"99513"	99994	"UBC2"	17671
"99514"	99995	"HHR6A"	17671
"99515"	99996	"RAD6A"	17671
"99516"	99997	"MRXS30"	17671
"99517"	99998	"MRXSN"	17671
"99518"	99999	"UBE2B"	17672
"99519"	100000	"ubiquitin conjugating enzyme E2 B"	17672
"99520"	100001	"UBC2"	17672
"99521"	100002	"HHR6B"	17672
"99522"	100003	"RAD6B"	17672
"99523"	100004	"E2-17kDa"	17672
"99524"	100005	"HR6B"	17672
"99525"	100006	"UBE2C"	17673
"99526"	100007	"ubiquitin conjugating enzyme E2 C"	17673
"99527"	100008	"UBCH10"	17673
"99528"	100009	"dJ447F3.2"	17673
"99529"	100010	"UBE2D1"	17674
"99530"	100011	"ubiquitin conjugating enzyme E2 D1"	17674
"99531"	100012	"SFT"	17674
"99532"	100013	"UbcH5A"	17674
"99533"	100014	"UBCH5"	17674
"99534"	100015	"UBC4/5"	17674
"99535"	100016	"E2(17)KB1"	17674
"99536"	100017	"UBCH5A"	17674
"99537"	100018	"UBE2D2"	17675
